"uid","HUC8","Site","Order","SegLen","elev_m","RchLen","effsec","t1_eff","t2_eff","t3_eff","pH","DO","temp","avgT","sdT","MAXT","MEANT","RNGT","avwid","sdwid","t1_avwid","t2_avwid","t3_avwid","avdep","t1_avdep","t2_avdep","t3_avdep","maxdep","t1_maxdep","t2_maxdep","t3_maxdep","sdDep","WidDep","mFlow","sdFlow","t1_flow","t2_flow","t3_flow","maxflow","t1_maxflow","t2_maxflow","t3_maxflow","pctRiffle","pctrun","pctslow","machabprop","pctclay","pctsilt","pctsand","pctfines","pctgrvl","pctcbbl","pctbldr","pctrock","subprop","pctEmb1","LWD","t1_LWD","t2_LWD","t3_LWD","FWD","under","t1_under","t2_under","t3_under","boulder","depool","pctVertbnk","Avbnka","pctBrBnk","pctShade","pctShadeSD","Sinuosity","pctSlope","CatArea_km2","HAiFLS_alt","HAiFLS_nat","HAiFLS_ag","HAiFLS_dev","HAiFLS_for"
31,"UPI","117",3,1207.09364298,243.950469971,90,2111,1038,593,480,7.84,12.06,12.4,12.8926457707708,1.56092380918462,21.4727777777778,16.6258796296296,8.10777777777778,3.52083333333333,0.954157569097818,3.95,3.45,3.1625,0.240714285714286,0.288571428571429,0.231538461538462,0.204,0.7,0.7,0.48,0.46,0.137652671022836,14.6266073194857,0.187619047619048,0.165585576192413,0.124615384615385,0.265,0.164285714285714,0.6,0.6,0.52,0.29,29.1666666666667,0.333333333333333,20.8333333333333,33.3333333333333,0,12.1951219512195,9.75609756097561,21.9512195121951,0,73.1707317073171,4.8780487804878,78.0487804878049,73.1707317073171,33.3333333333333,0.0833333333333333,0,0.125,0.125,0.583333333333333,0.333333333333333,0.25,0.25,0.5,0.416666666666667,0.75,12.5,27.9166666666667,0.291666666666667,32.670906200318,11.0298977908362,1.26703798953,4.4551419772,9.91821668346,35.6902733,64.1711426,2.9127879,0.1515671,64.0907898
32,"UPI","118",4,560.979001624,350.869720459,150,3833,1323,1277,1233,8.5,12.23,20,17.9056412662663,2.36773499127652,23.5811111111111,21.9840509259259,4.09277777777778,5.4375,0.82820523606379,5.5875,5.3625,5.3625,0.350434782608696,0.390666666666667,0.319375,0.343333333333333,0.62,0.62,0.56,0.59,0.12379115965096,15.5164392059553,0.361276595744681,0.241585496804796,0.276666666666667,0.463125,0.33875,1.04,0.6,1.04,0.91,16.6666666666667,0.772727272727273,0,70.8333333333333,2.17391304347826,10.8695652173913,8.69565217391304,21.7391304347826,2.17391304347826,76.0869565217391,0,78.2608695652174,76.0869565217391,8.33333333333333,0.318181818181818,0,0.625,0.285714285714286,0.434782608695652,0,0,0,0,0,0.666666666666667,50,50.8695652173913,1.16666666666667,61.5615615615616,14.6582226775108,1.05714609173,2.62642149765,50.8892060641,83.9352112,16.0647411,57.6908226,6.1513205,5.1532969
33,"UPI","123",4,436.919014263,268.198516846,150,3303,1090,929,1284,10.21,9.65,14.3,16.3093812562563,1.76082646193506,21.1872222222222,18.4933101851852,5.72444444444444,4.45416666666667,1.46316487426242,4.4625,4.2375,4.6625,0.305454545454545,0.35,0.184285714285714,0.375714285714286,0.8,0.8,0.34,0.76,0.187684229435663,14.5820932539683,0.234545454545454,0.217142698183032,0.180666666666667,0.352307692307692,0.181538461538462,1.24,0.51,1.24,0.34,29.1666666666667,0.521739130434783,8.33333333333333,50,0,2.27272727272727,4.54545454545455,6.81818181818182,2.27272727272727,90.9090909090909,0,93.1818181818182,90.9090909090909,66.6666666666667,0.208333333333333,0,0.375,0.25,0.625,0.25,0,0,0.75,0.166666666666667,0.333333333333333,20.8333333333333,34.375,1.08333333333333,88.79173290938,7.2200577221783,1.32277261271,0.163439000522,22.5305728664,72.9326935,26.9482479,43.2231598,4.0334439,23.0814247
34,"UPI","128",3,1795.72436939,350.073059082,150,1218,641,360,217,7.68,11.04,15.7,16.0193712462462,1.60925215222828,21.1872222222222,18.5765277777778,7.07944444444444,3.17083333333333,0.789319556528811,3.3875,3.5875,2.5375,0.299189189189189,0.383846153846154,0.215,0.33,0.64,0.64,0.36,0.44,0.135449424312348,10.5980879253237,0.26027027027027,0.151428136356757,0.168461538461538,0.284666666666667,0.345,0.79,0.36,0.55,0.79,4.16666666666667,0.791666666666667,4.16666666666667,79.1666666666667,8.10810810810811,62.1621621621622,13.5135135135135,83.7837837837838,10.8108108108108,5.40540540540541,0,16.2162162162162,62.1621621621622,8.33333333333333,0.208333333333333,0.625,0,0,0.708333333333333,0.166666666666667,0.25,0.25,0,0,1.5,16.6666666666667,27.9166666666667,1.25,47.3513513513513,16.6961073307523,1.39923294488,2.58586134024,5.43988959016,98.7795792,1.2204174,86.3887863,0.9425466,1.4e-06
35,"UPI","130",3,758.913489887,291.23840332,120,1589,406,653,530,7.7,7.4,11.2,14.2829823573574,2.30493112895279,21.6638888888889,18.2037731481481,8.83,2.925,1.61413592445268,3.275,2.3375,3.1625,0.285789473684211,0.283333333333333,0.17,0.403846153846154,0.78,0.58,0.38,0.78,0.198516546780518,10.2348066298343,0.0673684210526316,0.10983240821696,0.0308333333333333,0.106153846153846,0.0675,0.46,0.15,0.33,0.46,16.6666666666667,0.208333333333333,41.6666666666667,41.6666666666667,0,45.945945945946,0,45.945945945946,0,54.0540540540541,0,54.0540540540541,54.0540540540541,41.6666666666667,0.583333333333333,0.25,0.5,1,0.791666666666667,0,0,0,0,1.75,1.09090909090909,12.5,32.0833333333333,0.416666666666667,90.990990990991,5.130189136836,1.17347951641,8.34030296968,7.57489106938,52.8709679,47.1277695,11.2023516,5.6553631,39.1104546
36,"UPI","135",2,2032.48576501,370.52243042,80,1591,697,627,267,7.78,10.3,14.5,15.859715965966,1.40355921084633,20.3288888888889,19.2979166666667,4.48222222222223,1.40833333333333,0.430284705208344,1.3625,1.425,1.4375,0.218666666666667,0.246,0.238,0.172,0.56,0.56,0.38,0.24,0.11410017780316,6.4405487804878,0.198333333333333,0.167127523751782,0.269,0.154444444444444,0.19,0.9,0.9,0.24,0.42,20.8333333333333,0.416666666666667,25,41.6666666666667,0,76.6666666666667,0,76.6666666666667,3.33333333333333,20,0,23.3333333333333,76.6666666666667,25,0.208333333333333,0.375,0,0.25,0.458333333333333,1.08333333333333,1.25,1.25,0.75,0,0.583333333333333,33.3333333333333,42.7083333333333,0.583333333333333,5.85585585585585,5.41162769282166,1.16689655021,0.561976315881,4.84535522874,93.3201981,6.6798043,82.8153076,1.6403922,4.3185711
37,"UPI","149",3,405.893265171,252.205688477,150,5436,2178,2164,1094,8.12,11.52,13.1,13.6347685185185,1.54186977375105,20.615,16.5852546296296,7.53888888888889,5.43333333333333,1.91138844746469,4.6125,4.31875,7.36875,0.395531914893617,0.295333333333333,0.233125,0.651875,0.98,0.68,0.66,0.98,0.25917770058598,13.7367760444684,0.225744680851064,0.278222187413078,0.351333333333333,0.31125,0.0225,1.02,1.02,0.85,0.07,33.3333333333333,0.130434782608696,41.6666666666667,41.6666666666667,2.17391304347826,30.4347826086957,0,32.6086956521739,0,65.2173913043478,2.17391304347826,67.3913043478261,65.2173913043478,8.33333333333333,0.25,0.5,0.25,0,1.08333333333333,0.666666666666667,0.75,0,1.25,0.333333333333333,1.75,16.6666666666667,37.7083333333333,0.458333333333333,46.2462462462462,11.997089594154,1.0732557216,4.49829347533,16.2083220712,52.608532,46.2756729,19.796442,4.3490682,43.5465355
38,"UPI","154",3,1288.20496471,311.518035889,117,4575,1593,1509,1473,8.44,14.32,15.4,15.2284841091091,2.1255081452109,20.9011111111111,18.4892592592593,5.91222222222222,3.92083333333333,1.79878682949676,4.15,3.375,4.2375,0.310810810810811,0.347692307692308,0.23,0.351666666666667,1,0.74,0.58,1,0.222740237077213,12.6148550724638,0.231351351351351,0.262002567440369,0.155833333333333,0.311818181818182,0.249166666666667,0.97,0.97,0.74,0.8,41.6666666666667,0.208333333333333,37.5,41.6666666666667,0,2.7027027027027,0,2.7027027027027,0,94.5945945945946,2.7027027027027,97.2972972972973,94.5945945945946,8.33333333333333,0,0,0,0,0.208333333333333,1,0,1.25,1.75,0.416666666666667,1.5,20.8333333333333,38.75,0.25,10.6518282988871,10.7419911716381,1.47805298112,0.58209764105,12.0185988824,77.6332779,21.9935017,57.3743019,9.89114,13.6107121
39,"UPI","156",2,609.236153905,287.742218018,68,1238,443,358,437,8.38,13.25,10.5,10.161534034034,0.384552216816771,11.625,10.7275925925926,1.76388888888889,3.33333333333333,1.46870740764638,4.4,3.1125,2.4875,0.197,0.2325,0.193333333333333,0.153333333333333,0.54,0.54,0.52,0.3,0.119876004313859,16.9204737732657,0.2665,0.195153457040535,0.196666666666667,0.273636363636364,0.303636363636364,0.8,0.42,0.56,0.8,62.5,0.25,12.5,62.5,2.5,5,7.5,15,2.5,82.5,0,85,82.5,16.6666666666667,0.666666666666667,1.25,0,0.75,1.08333333333333,0.0833333333333333,0,0.25,0,0.75,0.666666666666667,20.8333333333333,30,0.583333333333333,97.2222222222222,2.17105782131478,1.20623004115,16.1070156807,1.98241709996,45.4363937,54.5636063,17.1424675,0.0132505,54.1856232
40,"UPI","157",3,231.678783996,293.397827148,150,3326,1260,1262,804,8.2,10.8,14.8,14.6140015015015,1.89131224092603,21.1872222222222,19.7186342592593,6.77111111111111,5.74583333333333,2.33610213569651,7.65,5.7,3.8875,0.432083333333333,0.36125,0.350625,0.584375,0.8,0.6,0.65,0.8,0.184032355311283,13.297974927676,0.178125,0.200898579790157,0.241875,0.195,0.0975,1.1,1.1,0.38,0.17,8.33333333333333,0.521739130434783,4.16666666666667,50,0,45.8333333333333,0,45.8333333333333,0,50,4.16666666666667,54.1666666666667,50,25,0.0833333333333333,0,0.25,0,0.291666666666667,0.583333333333333,0.25,0.5,1,0.75,1.33333333333333,20.8333333333333,37.5,0.416666666666667,35.1351351351351,15.8317769467082,1.06611349711,3.62957967923,29.216932805,70.9686203,28.9041824,28.7696514,3.8053176,21.1315403
41,"UPI","163",3,1035.83545397,244.87701416,60,1569,615,552,402,8.5,10.29,16,14.7485241491491,1.51744517154701,20.9961111111111,18.1166898148148,6.76611111111112,4.34583333333333,1.46731910718795,4.0875,4.5375,4.4125,0.247555555555556,0.298571428571429,0.1225,0.333333333333333,0.88,0.88,0.26,0.82,0.204463328069492,17.5549820466786,0.135333333333333,0.133546042451828,0.0915384615384615,0.201333333333333,0.117142857142857,0.47,0.47,0.43,0.42,25,0.375,25,37.5,0,8.88888888888889,0,8.88888888888889,2.22222222222222,88.8888888888889,0,91.1111111111111,88.8888888888889,58.3333333333333,0.125,0,0.375,0,0.5,0,0,0,0,0.666666666666667,1.58333333333333,20.8333333333333,32.7083333333333,0.5,72.8185328185328,13.3701662120489,1.31876280403,2.49079588009,11.2180347874,59.1982231,40.801712,20.7221489,5.204968,40.6095695
42,"UPI","170",1,2290.06414569,300.602783203,50,565,217,128,220,8.81,8.91,14.6,17.0161211211211,2.20136059419333,22.7172222222222,19.8069907407407,7.09722222222222,1.84583333333333,0.798356554683305,1.85,1.7,1.9875,0.116666666666667,0.14,0.1175,0.0925,0.3,0.3,0.24,0.16,0.0719097663238702,15.8214285714286,0.0875,0.0879846824613585,0.09125,0.075,0.09625,0.29,0.29,0.23,0.25,0,0.458333333333333,54.1666666666667,54.1666666666667,0,33.3333333333333,0,33.3333333333333,0,66.6666666666667,0,66.6666666666667,66.6666666666667,33.3333333333333,0.541666666666667,0.5,0.625,0.5,0.5,0.0833333333333333,0.25,0,0,0.833333333333333,0.583333333333333,4.16666666666667,26.25,0.625,95.4954954954955,3.44656174742132,1.18966644869,0.639089772191,1.43543310046,30.5983658,69.4016342,19.0930767,0.0980898,69.2333908
43,"UPI","14b",3,450.606687077,202.167724609,100,1526,527,413,586,8.27,11.8,12.2,13.6783602352352,1.98476858324735,20.9961111111111,18.140162037037,8.595,2.57083333333333,1.33627619075213,1.85,1.85,4.0125,0.339375,0.27,0.165454545454545,0.576363636363636,0.78,0.5,0.26,0.78,0.20874335994848,7.57519950890117,0.3084375,0.296300951791009,0.32,0.556363636363636,0.05,1.1,1.1,0.89,0.09,25,0.416666666666667,33.3333333333333,41.6666666666667,0,43.75,18.75,62.5,9.375,28.125,0,37.5,43.75,8.33333333333333,0.0833333333333333,0,0,0.25,0.125,0.583333333333333,0.25,1.25,0.25,0,1.58333333333333,20.8333333333333,37.8260869565217,0,0,0,1.1689765699,0.571810279847,9.50311147822,34.1191406,65.8610153,0.3148152,4.9364219,64.087616
44,"UPI","32b",2,559.512434082,345.842590332,50,1369,442,503,424,8.63,12.16,18.1,16.0572891641642,2.19976824977795,22.0461111111111,20.1396759259259,6.1261111111111,1.98333333333333,0.28539319431675,2.0125,2.0875,1.85,0.303421052631579,0.221428571428571,0.321875,0.41,0.52,0.38,0.48,0.52,0.120859004647016,6.53657126337091,0.310263157894737,0.197299153326292,0.379230769230769,0.255333333333333,0.32375,0.83,0.77,0.58,0.83,8.33333333333333,0.91304347826087,0,87.5,0,15.7894736842105,2.63157894736842,18.4210526315789,15.7894736842105,65.7894736842105,0,81.5789473684211,65.7894736842105,25,0,0,0,0,0.166666666666667,1,1,1,1,0.25,0.416666666666667,8.33333333333333,39.7916666666667,0.416666666666667,7.05705705705707,6.08893778903125,1.26617589912,0.959905133078,5.33973929184,95.5999222,4.3990974,72.8276672,6.3893757,2.6046841
45,"UPI","57b",3,1557.4419769,359.644226074,70,2018,420,573,1025,7.99,11.08,17.5,18.0705555555556,2.77810944267922,28.655,22.7606018518519,11.1266666666667,3.00833333333333,0.765515834423837,2.3875,3.1125,3.525,0.364411764705882,0.190909090909091,0.325454545454545,0.559166666666667,0.82,0.46,0.62,0.82,0.218745613656048,8.25531342480495,0.104411764705882,0.162633463634521,0.137272727272727,0.154545454545455,0.0283333333333333,0.78,0.32,0.78,0.09,12.5,0.291666666666667,45.8333333333333,45.8333333333333,0,78.125,3.125,81.25,0,18.75,0,18.75,78.125,8.33333333333333,0.416666666666667,0.375,0.625,0.25,0.958333333333333,0.0833333333333333,0,0.25,0,0,2.58333333333333,4.16666666666667,38.3333333333333,3.16666666666667,39.4144144144144,15.9219076387581,1.55367846239,2.56162827346,12.4230490702,88.2332001,11.7634087,78.8611526,2.4221594,8.9146099
46,"UPI","201",2,1564.25330675,354.677093506,98,1345,512,432,401,8.49,12.65,13.5,12.1893931431431,1.09751001660127,17.855,14.2394444444444,5.45388888888889,4.625,1.45549931668468,4.7375,4.15,4.9875,0.171111111111111,0.213333333333333,0.135833333333333,0.164166666666667,0.63,0.5,0.32,0.63,0.124734638969014,27.0292207792208,0.253428571428571,0.254638646587933,0.1875,0.254166666666667,0.324545454545455,1.04,0.4,0.76,1.04,45.8333333333333,0.291666666666667,12.5,45.8333333333333,3.7037037037037,0,0,3.7037037037037,0,85.1851851851852,11.1111111111111,96.2962962962963,85.1851851851852,0,0,0,0,0,0.291666666666667,0,0,0,0,2.09090909090909,0.545454545454545,8.33333333333333,25.625,0,68.993993993994,12.9161827866354,1.31653490688,3.38793005857,3.70939178978,72.340271,27.6389523,46.0964394,4.945425,19.5544434
47,"UPI","202",2,1058.99796639,317.412628174,90,1430,670,380,380,8.53,11.05,14.7,13.3164614614615,2.00971895967998,19.8527777777778,17.0815972222222,4.475,2.85,0.930637929874845,3.5125,2.8125,2.225,0.202424242424242,0.278333333333333,0.156363636363636,0.162,0.48,0.48,0.28,0.22,0.110765244521643,14.0793413173653,0.512727272727273,0.317039752311054,0.305833333333333,0.542727272727273,0.728,1.23,0.78,0.92,1.23,66.6666666666667,0.304347826086957,0,66.6666666666667,0,9.09090909090909,3.03030303030303,12.1212121212121,0,87.8787878787879,0,87.8787878787879,87.8787878787879,50,0.25,0,0.25,0.5,0.291666666666667,0.0833333333333333,0.25,0,0,0.0833333333333333,0.416666666666667,4.16666666666667,24.5833333333333,0.35,67.381174277726,13.8639590163096,1.30976845886,5.65214008749,4.04378662415,62.7959518,37.2040482,17.7761421,23.724165,30.7904701
48,"YEL","1",3,728.630403821,298.967102051,150,4405,2200,1072,1133,8.56,10.11,13.5,17.5538863863864,2.6138696442159,23.8688888888889,22.05375,7.26333333333334,5.99583333333333,1.19472724435572,5.6875,5.925,6.375,0.324375,0.32625,0.4225,0.224375,0.88,0.59,0.88,0.48,0.15672046194256,18.4842646114322,0.265,0.171364983140689,0.314,0.197333333333333,0.294666666666667,0.85,0.56,0.53,0.85,29.1666666666667,0.583333333333333,8.33333333333333,58.3333333333333,0,20.8333333333333,4.16666666666667,25,8.33333333333333,64.5833333333333,2.08333333333333,75,64.5833333333333,8.33333333333333,0.625,0.625,0.25,1,0.875,0.166666666666667,0,0,0.5,0.583333333333333,0.916666666666667,20.8333333333333,41.0416666666667,0.916666666666667,80.4804804804805,11.8782180267944,1.61247433372,0.0722113107331,5.22784912796,93.4841156,6.4884076,62.5232162,3.2870009,3.7210562
49,"YEL","4",3,1680.05500182,274.218017578,120,1925,884,631,410,8.41,10.77,13.4,12.6945884773663,0.904749264614331,17.475,13.3723842592593,5.26777777777778,2.4,1.00606854291518,3.2375,2.1875,1.775,0.166285714285714,0.138333333333333,0.223333333333333,0.134545454545455,0.5,0.26,0.5,0.26,0.0931502806754546,14.4329896907216,0.336,0.269446054843244,0.395833333333333,0.345,0.260909090909091,0.93,0.93,0.72,0.75,50,0.5,0,50,0,11.4285714285714,0,11.4285714285714,0,88.5714285714286,0,88.5714285714286,88.5714285714286,58.3333333333333,0.166666666666667,0.375,0.125,0,0.25,0.416666666666667,0,0.75,0.5,0.5,0.416666666666667,16.6666666666667,40,0.166666666666667,54.3243243243243,16.0784262125895,1.31756505431,3.11672360978,13.3601556183,87.6966858,12.3033171,68.2212372,3.6826534,8.1076403
50,"YEL","17",3,848.70958365,322.523254395,80,913,203,260,450,8.85,10.36,17.1,17.1538100600601,3.4542994759109,28.3572222222222,23.1765046296296,14.5872222222222,2.17708333333333,0.535273023927907,2.0625,1.95,2.51875,0.3172,0.258888888888889,0.3125,0.3875,0.74,0.36,0.44,0.74,0.126079340099796,6.86344052122741,0.4924,0.214850335505129,0.4975,0.58125,0.39125,1.05,0.79,1.05,0.78,4.16666666666667,0.91304347826087,4.16666666666667,87.5,0,28,0,28,0,72,0,72,72,16.6666666666667,0.0416666666666667,0.125,0,0,0.625,1.33333333333333,1.5,1.25,1.25,0,0.0833333333333333,45.8333333333333,51.6666666666667,0.166666666666667,18.4684684684685,12.0742651448392,1.15052994681,0.198101325164,5.77456248237,95.0303802,4.9696226,63.171627,3.8401604,1.6840376
51,"YEL","20",3,232.383948845,283.982055664,150,4515,1987,1464,1064,8.8,13.01,13.4,17.6584553303303,2.34445270117714,23.7727777777778,20.9804166666667,6.32277777777778,4.3875,1.18809767568013,4.3875,4.8375,3.9375,0.225,0.25625,0.206,0.210666666666667,0.56,0.56,0.4,0.32,0.113778537323854,19.5,0.191739130434783,0.163493857823142,0.2125,0.166666666666667,0.194666666666667,0.61,0.61,0.49,0.46,54.1666666666667,0.166666666666667,8.33333333333333,54.1666666666667,0,13.0434782608696,0,13.0434782608696,8.69565217391304,73.9130434782609,4.34782608695652,86.9565217391304,73.9130434782609,25,0.208333333333333,0.125,0.25,0.25,0.75,0,0,0,0,1.08333333333333,0.75,8.33333333333333,33.5416666666667,0.708333333333333,93.4362934362934,4.75447599813131,1.44447150059,1.38466659854,5.06711677349,74.9798508,23.8105583,54.3286362,4.8059058,19.3974342
52,"YEL","25",2,668.725870609,335.887115479,50,945,432,293,220,8.12,11.67,15.7,15.4952784034034,1.73894182365422,21.2822222222222,18.6203009259259,5.45388888888889,0.970833333333334,0.272634755937183,1.0375,0.925,0.95,0.21,0.2325,0.1775,0.22,0.53,0.53,0.32,0.36,0.10210821199356,4.62301587301587,0.327083333333333,0.19068478808179,0.3025,0.41375,0.265,0.93,0.67,0.93,0.36,20.8333333333333,0.708333333333333,0,70.8333333333333,0,12.5,0,12.5,8.33333333333333,79.1666666666667,0,87.5,79.1666666666667,16.6666666666667,0,0,0,0,0.208333333333333,1.25,1,1.5,1.25,0,0.0833333333333333,29.1666666666667,47.5,0,1.8018018018018,1.77525072919719,1.19323011089,0.490758616982,3.81724530205,98.2294464,1.7705498,69.1881485,14.9073629,0
53,"YEL","29",3,877.542275472,340.772277832,50,1293,476,504,313,7.96,10.3,23.2,18.9616485235235,2.67744671814758,24.7377777777778,23.3497453703704,4.665,2.65,1.22154570648972,1.575,3.675,2.7,0.231935483870968,0.22,0.298333333333333,0.168181818181818,0.42,0.3,0.42,0.3,0.0861169497384694,11.4255910987483,0.191612903225806,0.186155790924225,0.28,0.0827272727272727,0.25,0.68,0.68,0.18,0.67,25,0.375,16.6666666666667,37.5,0,20.6896551724138,0,20.6896551724138,0,79.3103448275862,0,79.3103448275862,79.3103448275862,41.6666666666667,0.0416666666666667,0,0,0.125,0.625,0.833333333333333,1,0.5,1,0.166666666666667,0.75,29.1666666666667,36.25,0.166666666666667,57.8828828828829,12.0789699540778,1.03505854639,2.52194157873,3.80286817932,78.7865143,18.3821888,14.3307648,2.5712824,11.331625
55,"YEL","36",2,673.62262841,274.491790771,54,633,249,225,159,8.67,12.74,25.7,15.5809804699623,1.9148070024993,21.5423760683761,18.5942517094017,6.76002307692308,1.8625,0.596957867568703,2.0375,1.6125,1.9375,0.171935483870968,0.13125,0.227272727272727,0.148333333333333,0.86,0.24,0.86,0.42,0.177020137363685,10.8325515947467,0.167741935483871,0.188001944625038,0.1625,0.15,0.127272727272727,0.39,0.36,0.39,0.25,29.1666666666667,0.583333333333333,12.5,58.3333333333333,7.14285714285714,3.57142857142857,0,10.7142857142857,3.57142857142857,82.1428571428571,3.57142857142857,89.2857142857143,82.1428571428571,75,0.125,0.125,0.25,0,0.291666666666667,0.166666666666667,0.25,0.25,0,0.583333333333333,0.583333333333333,20.8333333333333,30.8333333333333,0.75,44.9324324324324,15.7597895843166,1.31144619623,12.5509290918,4.96826745081,49.866333,49.9774475,27.0596352,0.7919729,34.5244102
56,"YEL","39",1,502.048881355,191.199203491,50,1498,477,537,484,8.5,10.3,12.5,14.3789996246246,2.80770795363155,21.9511111111111,20.3731712962963,7.935,0.9125,0.240131304661139,0.95,0.6875,1.1,0.349166666666667,0.2825,0.305,0.46,2,0.42,0.4,2,0.359079943462596,2.61336515513127,0.110833333333333,0.0626874002087145,0.07,0.1325,0.13,0.29,0.14,0.29,0.19,0,0.208333333333333,4.16666666666667,75,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0.125,0,0,0,0,0,0.583333333333333,0,32.7083333333333,0.541666666666667,19.8198198198198,11.2600123795615,1.33368968531,1.69511532678,0.333403294976,8.0743074,91.9256897,0,0.9510559,2.6882932
57,"YEL","40",3,777.799234188,262.707946777,150,3331,1173,674,1484,8.13,10.86,15.4,17.4095651901902,3.04447443749466,27.37,22.7101157407407,14.6661111111111,6.14583333333333,1.7788562927187,7.5625,5.15,5.725,0.2475,0.30375,0.2675,0.17125,0.62,0.5,0.48,0.62,0.129129656102332,24.8316498316498,0.366458333333333,0.246218114542935,0.31,0.392666666666667,0.402666666666667,1.04,1.04,0.88,0.86,50,0.391304347826087,8.33333333333333,50,0,4.54545454545455,0,4.54545454545455,2.27272727272727,93.1818181818182,0,95.4545454545454,93.1818181818182,41.6666666666667,0.0833333333333333,0,0,0.25,0.333333333333333,0.5,0.5,1,0,0.916666666666667,0.333333333333333,0,33.3333333333333,0.208333333333333,38.3633633633634,15.1050028504172,1.35512699483,10.0335756006,9.66771648855,81.7935562,17.1256542,54.169342,2.782979,14.6147203
58,"YEL","41",3,918.650120023,329.776000977,150,1848,739,554,555,8.32,14.31,19.2,17.6083395895896,2.28004201780373,25.805,21.8590509259259,9.06388888888889,2.97826086956522,0.838264723721314,3.075,2.7,3.18571428571429,0.234285714285714,0.275,0.233333333333333,0.190909090909091,0.62,0.62,0.52,0.5,0.136387978474164,12.7120890774125,0.242,0.171769339180055,0.146363636363636,0.31,0.27,0.86,0.26,0.86,0.5,37.5,0.416666666666667,16.6666666666667,41.6666666666667,2.94117647058824,5.88235294117647,0,8.8235294117647,14.7058823529412,76.4705882352941,0,91.1764705882353,76.4705882352941,75,0.0416666666666667,0.125,0,0,0,0.666666666666667,1,1,0,0,0.916666666666667,20.8333333333333,34.7916666666667,1.70833333333333,0,0,1.29771290339,3.06681931978,2.04553677838,88.883194,10.8288403,60.5837097,3.2514522,8.23351
59,"YEL","52",1,2209.62054923,303.542755127,50,1372,214,276,882,8.66,9.94,14.3,17.2373154404404,2.23885328860713,22.6211111111111,20.7306944444444,5.23611111111111,1.89166666666667,0.550822836401552,1.4125,1.9625,2.3,0.226923076923077,0.2,0.218,0.265,0.4,0.28,0.4,0.38,0.0787791460105644,8.33615819209039,0.474230769230769,0.208560266147185,0.58625,0.521,0.30375,0.99,0.99,0.95,0.42,29.1666666666667,0.708333333333333,0,70.8333333333333,0,11.5384615384615,0,11.5384615384615,19.2307692307692,69.2307692307692,0,88.4615384615385,69.2307692307692,75,0.708333333333333,0.5,0.75,0.875,0.416666666666667,0.166666666666667,0.5,0,0,0.583333333333333,0.0833333333333333,20.8333333333333,39.125,0.833333333333333,92.5675675675676,5.11903755158579,1.27294074804,5.99052098059,1.81446159718,80.2501678,10.3867998,25.9506397,0.5134071,9.0536451
60,"YEL","56",3,713.9773065,231.461532593,150,1552,531,357,664,8.33,12.17,18,15.5809804699623,1.9148070024993,21.5423760683761,18.5942517094017,6.76002307692308,3.07916666666667,0.933427143318671,3.8125,2.6875,2.7375,0.250571428571429,0.31,0.168181818181818,0.266666666666667,0.74,0.74,0.26,0.72,0.178060512799687,12.2885784872672,0.197714285714286,0.203152879470055,0.115454545454545,0.29,0.240909090909091,0.94,0.45,0.94,0.57,33.3333333333333,0.458333333333333,12.5,45.8333333333333,0,0,0,0,3.33333333333333,96.6666666666667,0,100,96.6666666666667,50,0.25,0.125,0.25,0.375,0.583333333333333,0.583333333333333,0.25,1,0.5,0.166666666666667,0.75,25,31.875,0.833333333333333,46.2462462462462,15.9208359037148,1.15842987144,2.49161291543,10.2374731897,46.1051598,53.6140747,21.1910534,0.5627063,51.2126541
61,"YEL","57",2,693.410351135,330.174072266,50,702,234,234,234,8.62,9.92,20,19.8336949449449,2.3295812895392,26.0972222222222,23.8886111111111,4.49055555555556,1.39583333333333,0.329002665070038,1.5375,1.525,1.125,0.283333333333333,0.25375,0.26,0.33625,0.46,0.36,0.4,0.46,0.0844247370850751,4.92647058823529,0.362916666666667,0.15894979154401,0.42125,0.43375,0.23375,0.72,0.67,0.72,0.44,16.6666666666667,0.75,0,75,0,29.1666666666667,8.33333333333333,37.5,12.5,50,0,62.5,50,33.3333333333333,0,0,0,0,0.0833333333333333,1.33333333333333,1,2,1,0,0.333333333333333,0,25.4166666666667,0.333333333333333,25.6756756756757,12.9579740279525,1.3271329956,7.51774394653,3.37563244456,97.7161102,2.2838922,55.5800171,0.3201689,0.6838439
62,"YEL","65",2,1350.95478358,312.285125732,72,1594,692,484,418,8.73,12.13,13.9,16.9411636636637,2.85895179758205,26.7811111111111,20.635625,16.4238888888889,1.79583333333333,0.388395995441975,2,1.7,1.6875,0.194444444444445,0.168333333333333,0.203333333333333,0.211666666666667,0.32,0.3,0.3,0.32,0.0713319982073539,9.23571428571428,0.335277777777778,0.222703981760685,0.374166666666667,0.34,0.291666666666667,0.88,0.75,0.8,0.88,37.5,0.583333333333333,0,58.3333333333333,0,2.77777777777778,0,2.77777777777778,2.77777777777778,94.4444444444444,0,97.2222222222222,94.4444444444444,33.3333333333333,0,0,0,0,0.0434782608695652,0.181818181818182,0.25,0.25,0,0.0909090909090909,0.909090909090909,16.6666666666667,41.4583333333333,1,0,0,1.05065084485,5.25307624888,4.81383722391,91.6904831,7.9753165,57.5511398,5.3727636,4.9131527
